make_year,ext_make_year,make_target,make_freq,model_target,model_freq,transmission_target,transmission_freq,body_type_target,body_type_target,fuel_type_Diesel,fuel_type_Gasoline,kms_driven,engine_size,resale_price,srp,no_sc_mmnl
2018,2024,637133.4036254059,0.09567336989640463,830715.6625546475,0.01340645947592931,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,0,1,30000.0,1.5,680000.0,1090000.0,4
2017,2024,637133.4036254059,0.09567336989640463,830715.6625546475,0.01340645947592931,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,0,1,10000.0,1.5,830000.0,1090000.0,4
2019,2024,637133.4036254059,0.09567336989640463,830715.6625546475,0.01340645947592931,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,0,1,15000.0,1.5,838000.0,1090000.0,4
2017,2024,637133.4036254059,0.09567336989640463,830715.6625546475,0.01340645947592931,678251.5520286055,0.15234613040828762,825412.2457536869,825412.2457536869,0,1,53000.0,1.5,658000.0,1090000.0,4
2017,2024,637133.4036254059,0.09567336989640463,830715.6625546475,0.01340645947592931,678251.5520286055,0.15234613040828762,825412.2457536869,825412.2457536869,0,1,44000.0,1.5,678000.0,1090000.0,4
2018,2024,637133.4036254059,0.09567336989640463,830715.6625546475,0.01340645947592931,678251.5520286055,0.15234613040828762,1086439.880131363,1086439.880131363,0,1,1.0,1.5,685000.0,1090000.0,4
2017,2024,637133.4036254059,0.09567336989640463,830715.6625546475,0.01340645947592931,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,0,1,1.0,1.5,685000.0,1090000.0,4
2017,2024,637133.4036254059,0.09567336989640463,830715.6625546475,0.01340645947592931,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,0,1,34000.0,1.5,638000.0,1090000.0,4
2017,2024,637133.4036254059,0.09567336989640463,830715.6625546475,0.01340645947592931,678251.5520286055,0.15234613040828762,825412.2457536869,825412.2457536869,0,1,53000.0,1.5,658000.0,1090000.0,4
2017,2024,637133.4036254059,0.09567336989640463,830715.6625546475,0.01340645947592931,678251.5520286055,0.15234613040828762,825412.2457536869,825412.2457536869,0,1,44000.0,1.5,678000.0,1090000.0,4
2018,2024,637133.4036254059,0.09567336989640463,830715.6625546475,0.01340645947592931,678251.5520286055,0.15234613040828762,1086439.880131363,1086439.880131363,0,1,1.0,1.5,685000.0,1090000.0,4
2017,2024,637133.4036254059,0.09567336989640463,830715.6625546475,0.01340645947592931,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,0,1,1.0,1.5,685000.0,1090000.0,4
2018,2024,637133.4036254059,0.09567336989640463,830715.6625546475,0.01340645947592931,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,0,1,50000.0,1.5,720000.0,1090000.0,4
2018,2024,637133.4036254059,0.09567336989640463,830715.6625546475,0.01340645947592931,678251.5520286055,0.15234613040828762,825412.2457536869,825412.2457536869,0,1,41000.0,1.5,720000.0,1090000.0,4
2018,2024,637133.4036254059,0.09567336989640463,830715.6625546475,0.01340645947592931,678251.5520286055,0.15234613040828762,1086439.880131363,1086439.880131363,0,1,88000.0,1.5,720000.0,1090000.0,4
2017,2024,637133.4036254059,0.09567336989640463,830715.6625546475,0.01340645947592931,678251.5520286055,0.15234613040828762,825412.2457536869,825412.2457536869,0,1,30000.0,1.5,730000.0,1090000.0,4
2017,2024,637133.4036254059,0.09567336989640463,830715.6625546475,0.01340645947592931,678251.5520286055,0.15234613040828762,825412.2457536869,825412.2457536869,0,1,60000.0,1.5,730000.0,1090000.0,4
2017,2024,637133.4036254059,0.09567336989640463,830715.6625546475,0.01340645947592931,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,0,1,10000.0,1.5,830000.0,1090000.0,4
2019,2024,637133.4036254059,0.09567336989640463,830715.6625546475,0.01340645947592931,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,0,1,15000.0,1.5,838000.0,1090000.0,4
2018,2024,637133.4036254059,0.09567336989640463,830715.6625546475,0.01340645947592931,678251.5520286055,0.15234613040828762,1086439.880131363,1086439.880131363,0,1,25000.0,1.5,950000.0,1090000.0,4
2019,2024,637133.4036254059,0.09567336989640463,851502.9935518302,0.005484460694698354,678251.5520286055,0.15234613040828762,540023.2803815576,540023.2803815576,0,1,30000.0,1.2,580000.0,735000.0,4
2015,2024,637133.4036254059,0.09567336989640463,851502.9935518302,0.005484460694698354,753252.8193717279,0.2327848872638635,540023.2803815576,540023.2803815576,0,1,120000.0,1.34,295000.0,735000.0,4
2015,2024,637133.4036254059,0.09567336989640463,851502.9935518302,0.005484460694698354,753252.8193717279,0.2327848872638635,704313.6279069788,704313.6279069788,0,1,67000.0,1.3,320000.0,735000.0,4
2015,2024,637133.4036254059,0.09567336989640463,851502.9935518302,0.005484460694698354,753252.8193717279,0.2327848872638635,540023.2803815576,540023.2803815576,0,1,73000.0,1.2,340000.0,735000.0,4
2021,2024,637133.4036254059,0.09567336989640463,851502.9935518302,0.005484460694698354,753252.8193717279,0.2327848872638635,540023.2803815576,540023.2803815576,0,1,12000.0,1.2,480000.0,735000.0,4
2020,2024,637133.4036254059,0.09567336989640463,851502.9935518302,0.005484460694698354,678251.5520286055,0.15234613040828762,540023.2803815576,540023.2803815576,0,1,16000.0,1.2,698000.0,735000.0,4
2020,2024,637133.4036254059,0.09567336989640463,851502.9935518302,0.005484460694698354,678251.5520286055,0.15234613040828762,540023.2803815576,540023.2803815576,0,1,25000.0,1.2,700000.0,735000.0,4
2020,2024,637133.4036254059,0.09567336989640463,851502.9935518302,0.005484460694698354,678251.5520286055,0.15234613040828762,540023.2803815576,540023.2803815576,0,1,16000.0,1.2,698000.0,735000.0,4
2020,2024,637133.4036254059,0.09567336989640463,851502.9935518302,0.005484460694698354,678251.5520286055,0.15234613040828762,540023.2803815576,540023.2803815576,0,1,25000.0,1.2,700000.0,735000.0,4
2015,2024,637133.4036254059,0.09567336989640463,844605.9933729562,0.010359536867763558,1102810.8291457286,0.6063375990249847,825412.2457536869,825412.2457536869,0,1,60000.0,1.8,590000.0,1389000.0,4
2017,2024,637133.4036254059,0.09567336989640463,844605.9933729562,0.010359536867763558,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,0,1,35000.0,1.8,650000.0,1389000.0,4
2015,2024,637133.4036254059,0.09567336989640463,844605.9933729562,0.010359536867763558,1102810.8291457286,0.6063375990249847,825412.2457536869,825412.2457536869,0,1,49000.0,1.8,598000.0,1389000.0,4
2016,2024,637133.4036254059,0.09567336989640463,844605.9933729562,0.010359536867763558,678251.5520286055,0.15234613040828762,825412.2457536869,825412.2457536869,0,1,30000.0,1.8,660000.0,1389000.0,4
2016,2024,637133.4036254059,0.09567336989640463,844605.9933729562,0.010359536867763558,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,0,1,32000.0,1.8,670000.0,1389000.0,4
2016,2024,637133.4036254059,0.09567336989640463,844605.9933729562,0.010359536867763558,678251.5520286055,0.15234613040828762,1086439.880131363,1086439.880131363,0,1,40000.0,1.5,670000.0,1389000.0,4
2016,2024,637133.4036254059,0.09567336989640463,844605.9933729562,0.010359536867763558,678251.5520286055,0.15234613040828762,825412.2457536869,825412.2457536869,0,1,35000.0,1.8,680000.0,1389000.0,4
2017,2024,637133.4036254059,0.09567336989640463,844605.9933729562,0.010359536867763558,678251.5520286055,0.15234613040828762,825412.2457536869,825412.2457536869,0,1,55000.0,1.8,613000.0,1389000.0,4
2017,2024,637133.4036254059,0.09567336989640463,844605.9933729562,0.010359536867763558,678251.5520286055,0.15234613040828762,825412.2457536869,825412.2457536869,0,1,30000.0,1.8,620000.0,1389000.0,4
2016,2024,637133.4036254059,0.09567336989640463,844605.9933729562,0.010359536867763558,678251.5520286055,0.15234613040828762,825412.2457536869,825412.2457536869,0,1,30000.0,1.8,660000.0,1389000.0,4
2016,2024,637133.4036254059,0.09567336989640463,844605.9933729562,0.010359536867763558,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,0,1,32000.0,1.8,670000.0,1389000.0,4
2016,2024,637133.4036254059,0.09567336989640463,844605.9933729562,0.010359536867763558,678251.5520286055,0.15234613040828762,1086439.880131363,1086439.880131363,0,1,40000.0,1.5,670000.0,1389000.0,4
2016,2024,637133.4036254059,0.09567336989640463,844605.9933729562,0.010359536867763558,678251.5520286055,0.15234613040828762,825412.2457536869,825412.2457536869,0,1,35000.0,1.8,680000.0,1389000.0,4
2015,2024,637133.4036254059,0.09567336989640463,844605.9933729562,0.010359536867763558,678251.5520286055,0.15234613040828762,825412.2457536869,825412.2457536869,0,1,12000.0,1.8,710000.0,1389000.0,4
2015,2024,637133.4036254059,0.09567336989640463,844605.9933729562,0.010359536867763558,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,0,1,70000.0,1.8,710000.0,1389000.0,4
2021,2024,637133.4036254059,0.09567336989640463,844605.9933729562,0.010359536867763558,678251.5520286055,0.15234613040828762,825412.2457536869,825412.2457536869,0,1,20000.0,1.8,950000.0,1389000.0,4
2022,2024,637133.4036254059,0.09567336989640463,844605.9933729562,0.010359536867763558,678251.5520286055,0.15234613040828762,825412.2457536869,825412.2457536869,0,1,3000.0,1.8,978000.0,1389000.0,4
2016,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,1102810.8291457286,0.6063375990249847,704313.6279069788,704313.6279069788,0,1,60000.0,1.5,535000.0,973000.0,4
2020,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,1102810.8291457286,0.6063375990249847,704313.6279069788,704313.6279069788,0,1,40000.0,1.5,595000.0,973000.0,4
2016,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,1102810.8291457286,0.6063375990249847,704313.6279069788,704313.6279069788,0,1,60000.0,1.5,530000.0,973000.0,4
2018,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,1102810.8291457286,0.6063375990249847,704313.6279069788,704313.6279069788,1,0,37000.0,1.5,648000.0,973000.0,4
2020,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,1102810.8291457286,0.6063375990249847,704313.6279069788,704313.6279069788,0,1,27000.0,1.5,668000.0,973000.0,4
2016,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,1102810.8291457286,0.6063375990249847,704313.6279069788,704313.6279069788,0,1,68000.0,1.5,520000.0,973000.0,4
2006,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,540023.2803815576,540023.2803815576,0,1,150.0,1.5,150000.0,973000.0,4
2008,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,753252.8193717279,0.2327848872638635,704313.6279069788,704313.6279069788,0,1,90000.0,1.3,220000.0,973000.0,4
2005,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,1102810.8291457286,0.6063375990249847,704313.6279069788,704313.6279069788,0,1,84000.0,1.5,240000.0,973000.0,4
2014,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,90000.0,1.5,355000.0,973000.0,4
2014,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,85390.0,1.5,410000.0,973000.0,4
2012,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,1102810.8291457286,0.6063375990249847,704313.6279069788,704313.6279069788,0,1,75000.0,1.5,435000.0,973000.0,4
2014,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,55000.0,1.5,440000.0,973000.0,4
2010,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,753252.8193717279,0.2327848872638635,704313.6279069788,704313.6279069788,0,1,70000.0,1.3,450000.0,973000.0,4
2016,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,66000.0,1.5,450000.0,973000.0,4
2013,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,1102810.8291457286,0.6063375990249847,704313.6279069788,704313.6279069788,0,1,80.0,1.5,450000.0,973000.0,4
2016,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,82230.0,1.5,475000.0,973000.0,4
2014,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,95000.0,1.5,479000.0,973000.0,4
2018,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,753252.8193717279,0.2327848872638635,704313.6279069788,704313.6279069788,0,1,50000.0,1.5,510000.0,973000.0,4
2018,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,70000.0,1.5,520000.0,973000.0,4
2018,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,753252.8193717279,0.2327848872638635,704313.6279069788,704313.6279069788,0,1,44000.0,1.5,528000.0,973000.0,4
2017,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,1102810.8291457286,0.6063375990249847,704313.6279069788,704313.6279069788,0,1,40000.0,1.5,530000.0,973000.0,4
2019,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,55000.0,1.5,535000.0,973000.0,4
2018,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,35000.0,1.5,545000.0,973000.0,4
2017,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,47000.0,1.5,548000.0,973000.0,4
2015,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,55000.0,1.5,550000.0,973000.0,4
2013,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,40000.0,1.5,550000.0,973000.0,4
2017,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,9000.0,1.5,598000.0,973000.0,4
2020,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,28000.0,1.5,675000.0,973000.0,4
2020,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,27000.0,1.5,678000.0,973000.0,4
2020,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,21000.0,1.5,688000.0,973000.0,4
2019,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,7500.0,1.5,695000.0,973000.0,4
2018,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,56000.0,1.5,698000.0,973000.0,4
2018,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,21000.0,1.5,608000.0,973000.0,4
2017,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,1102810.8291457286,0.6063375990249847,704313.6279069788,704313.6279069788,0,1,69000.0,1.5,608000.0,973000.0,4
2019,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,1.0,1.5,618000.0,973000.0,4
2020,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,13000.0,1.5,625000.0,973000.0,4
2018,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,1102810.8291457286,0.6063375990249847,704313.6279069788,704313.6279069788,0,1,51000.0,1.5,628000.0,973000.0,4
2016,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,1102810.8291457286,0.6063375990249847,704313.6279069788,704313.6279069788,0,1,39000.0,1.5,650000.0,973000.0,4
2018,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,1102810.8291457286,0.6063375990249847,704313.6279069788,704313.6279069788,0,1,35000.0,1.5,650000.0,973000.0,4
2020,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,28000.0,1.5,675000.0,973000.0,4
2020,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,27000.0,1.5,678000.0,973000.0,4
2020,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,21000.0,1.5,688000.0,973000.0,4
2019,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,7500.0,1.5,695000.0,973000.0,4
2018,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,56000.0,1.5,698000.0,973000.0,4
2020,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,1102810.8291457286,0.6063375990249847,704313.6279069788,704313.6279069788,0,1,20000.0,1.5,728000.0,973000.0,4
2019,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,28000.0,1.5,748000.0,973000.0,4
2021,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,6000.0,1.5,890000.0,973000.0,4
2023,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,5000.0,1.5,920000.0,973000.0,4
2023,2024,637133.4036254059,0.09567336989640463,596831.9896899177,0.030469226081657527,678251.5520286055,0.15234613040828762,704313.6279069788,704313.6279069788,0,1,5000.0,1.5,940000.0,973000.0,4
2017,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,1102810.8291457286,0.6063375990249847,825412.2457536869,825412.2457536869,0,1,60000.0,2.0,740000.0,2100000.0,4
2015,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,1102810.8291457286,0.6063375990249847,825412.2457536869,825412.2457536869,0,1,56000.0,2.0,638000.0,2100000.0,4
2001,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,857283.5333653046,0.001218769043266301,1086439.880131363,1086439.880131363,0,0,120000.0,1.99,210000.0,2100000.0,4
2003,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,0,1,100000.0,2.4,220000.0,2100000.0,4
2003,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,0,1,1.0,2.0,250000.0,2100000.0,4
2005,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,0,1,55000.0,2.4,250000.0,2100000.0,4
2008,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,857283.5333653046,0.001218769043266301,1086439.880131363,1086439.880131363,0,0,150000.0,1.99,298000.0,2100000.0,4
2009,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,678251.5520286055,0.15234613040828762,1086439.880131363,1086439.880131363,0,1,100000.0,1.5,300000.0,2100000.0,4
2008,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,753252.8193717279,0.2327848872638635,1086439.880131363,1086439.880131363,0,1,95000.0,2.0,335000.0,2100000.0,4
2007,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,1,0,63731.0,1.6,350000.0,2100000.0,4
2011,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,678251.5520286055,0.15234613040828762,1086439.880131363,1086439.880131363,0,1,55000.0,1.5,450000.0,2100000.0,4
2011,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,0,1,80000.0,2.0,480000.0,2100000.0,4
2012,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,0,1,102448.0,2.4,510000.0,2100000.0,4
2013,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,678251.5520286055,0.15234613040828762,1086439.880131363,1086439.880131363,0,1,95000.0,1.5,548000.0,2100000.0,4
2013,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,1,0,89800.0,1.6,580000.0,2100000.0,4
2016,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,0,1,27538.0,2.0,775000.0,2100000.0,4
2017,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,1102810.8291457286,0.6063375990249847,825412.2457536869,825412.2457536869,0,1,60000.0,2.0,780000.0,2100000.0,4
2017,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,678251.5520286055,0.15234613040828762,1086439.880131363,1086439.880131363,0,1,53000.0,1.5,800000.0,2100000.0,4
2018,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,1,0,65000.0,1.6,1078000.0,2100000.0,4
2018,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,678251.5520286055,0.15234613040828762,1086439.880131363,1086439.880131363,0,1,50000.0,1.5,1150000.0,2100000.0,4
2018,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,1,0,30000.0,1.6,1298000.0,2100000.0,4
2017,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,1,0,40000.0,1.6,1300000.0,2100000.0,4
2017,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,678251.5520286055,0.15234613040828762,1086439.880131363,1086439.880131363,0,1,11400.0,2.0,1300000.0,2100000.0,4
2018,2024,637133.4036254059,0.09567336989640463,788172.3395228898,0.014625228519195612,678251.5520286055,0.15234613040828762,1086439.880131363,1086439.880131363,0,1,15000.0,2.0,1560000.0,2100000.0,4
2023,2024,959523.6533101045,0.3497867154174284,822381.4537319598,0.04814137720901889,1102810.8291457286,0.6063375990249847,875357.4906382348,875357.4906382348,1,0,17000.0,2.8,1120000.0,1261000.0,9
2013,2024,959523.6533101045,0.3497867154174284,822381.4537319598,0.04814137720901889,753252.8193717279,0.2327848872638635,875357.4906382348,875357.4906382348,1,0,126000.0,2.5,558000.0,1261000.0,9
2022,2024,959523.6533101045,0.3497867154174284,822381.4537319598,0.04814137720901889,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,1,0,7000.0,2.8,1230000.0,1261000.0,9
2022,2024,959523.6533101045,0.3497867154174284,822381.4537319598,0.04814137720901889,1102810.8291457286,0.6063375990249847,1086439.880131363,1086439.880131363,1,0,10000.0,2.8,1198000.0,1261000.0,9
2017,2024,959523.6533101045,0.3497867154174284,822381.4537319598,0.04814137720901889,1102810.8291457286,0.6063375990249847,875357.4906382348,875357.4906382348,1,0,50000.0,2.8,740000.0,1261000.0,9
2017,2024,959523.6533101045,0.3497867154174284,822381.4537319598,0.04814137720901889,753252.8193717279,0.2327848872638635,875357.4906382348,875357.4906382348,1,0,83280.0,2.8,660000.0,1261000.0,9
2016,2024,959523.6533101045,0.3497867154174284,822381.4537319598,0.04814137720901889,1102810.8291457286,0.6063375990249847,875357.4906382348,875357.4906382348,1,0,60000.0,2.5,820000.0,1261000.0,9
2018,2024,959523.6533101045,0.3497867154174284,822381.4537319598,0.04814137720901889,753252.8193717279,0.2327848872638635,875357.4906382348,875357.4906382348,1,0,70000.0,2.8,850000.0,1261000.0,9
2017,2024,959523.6533101045,0.3497867154174284,822381.4537319598,0.04814137720901889,1102810.8291457286,0.6063375990249847,875357.4906382348,875357.4906382348,1,0,53000.0,2.8,850000.0,1261000.0,9
2006,2024,959523.6533101045,0.3497867154174284,822381.4537319598,0.04814137720901889,753252.8193717279,0.2327848872638635,875357.4906382348,875357.4906382348,0,1,120000.0,2.0,299000.0,1261000.0,9
2005,2024,959523.6533101045,0.3497867154174284,822381.4537319598,0.04814137720901889,753252.8193717279,0.2327848872638635,875357.4906382348,875357.4906382348,0,1,151000.0,2.0,330000.0,1261000.0,9
2011,2024,959523.6533101045,0.3497867154174284,822381.4537319598,0.04814137720901889,753252.8193717279,0.2327848872638635,875357.4906382348,875357.4906382348,0,1,1.0,2.0,410000.0,1261000.0,9
2011,2024,959523.6533101045,0.3497867154174284,822381.4537319598,0.04814137720901889,753252.8193717279,0.2327848872638635,875357.4906382348,875357.4906382348,1,0,106000.0,2.5,420000.0,1261000.0,9
2011,2024,959523.6533101045,0.3497867154174284,822381.4537319598,0.04814137720901889,753252.8193717279,0.2327848872638635,875357.4906382348,875357.4906382348,1,0,138900.0,2.8,425000.0,1261000.0,9
2009,2024,959523.6533101045,0.3497867154174284,822381.4537319598,0.04814137720901889,753252.8193717279,0.2327848872638635,875357.4906382348,875357.4906382348,0,1,77000.0,2.0,458000.0,1261000.0,9
2011,2024,959523.6533101045,0.3497867154174284,822381.4537319598,0.04814137720901889,1102810.8291457286,0.6063375990249847,875357.4906382348,875357.4906382348,0,1,90000.0,2.0,480000.0,1261000.0,9
2015,2024,959523.6533101045,0.3497867154174284,822381.4537319598,0.04814137720901889,753252.8193717279,0.2327848872638635,875357.4906382348,875357.4906382348,1,0,85000.0,2.8,530000.0,1261000.0,9
2013,2024,959523.6533101045,0.3497867154174284,822381.4537319598,0.04814137720901889,1102810.8291457286,0.6063375990249847,875357.4906382348,875357.4906382348,0,1,60000.0,2.0,540000.0,1261000.0,9
2010,2024,959523.6533101045,0.3497867154174284,822381.4537319598,0.04814137720901889,1102810.8291457286,0.6063375990249847,875357.4906382348,875357.4906382348,1,0,60000.0,2.5,550000.0,1261000.0,9
2009,2024,959523.6533101045,0.3497867154174284,822381.4537319598,0.04814137720901889,753252.8193717279,0.2327848872638635,875357.4906382348,875357.4906382348,0,1,63000.0,2.0,589000.0,1261000.0,9
